465,For how many days and starting what day?
466,I'm not able to book for those nights.  Would you want to try a shorter stay?
467,I was able to get you 1 night at the Acorn Ref# E45FQB5O. Can I help you with anything else today?
468,You're welcome, goodbye and enjoy your stay!
469,There are more than 40 things to do in the centre of town. Is there anything in particular you are looking for?
470,The old schools would be a good place. Would you like the address?
471,It is free to enter. The phone is 01223332320. Where will you travel to?
472,Okay, what time would you like to arrive? I have 19 trains on Wednesday.
473,It looks loike TR3836 will fit your needs would you like me to book this for you?
474,Your booking was a success. Your reference number is: K0NF4V7I and the total is 600.79 GBP payable at the station.
475,There are many great restaurants in the Centre.  Is there a certain type of food you would like to have?
476,Yes, there are many. Would you be interested in trying British cuisine? Or African?
477,Fitzbillies Restaurant meets all of your requirements.  Would you like more info on them?
478,Booking was successful. The table will be reserved for 15 minutes. Reference number is : U6I2PPBO. i will now look up your train information.
479,Sure, I can help you with that.  When were you wanting to travel there?
480,Ok, train TR4494 leaves cambridge to london liverpool street on tuesday at 09:59 and arrives at 11:27. Shall i book it, if so for how many people?
481,Okay I have booked for 6 people. Your reference number is 853N5OLT.
482,glad to help. goodbye.
483,Meghna has Indian cuisine and is found on the west end. Can I make a reservation for you?
484,Meghna is in the moderate price range. Is there anything else I can do for you?
485,Sure! First, I need to know your destination and what day you want to travel.
486,There are several trains that day, is there a certain time you'd like to leave by?
487,Train TR6524 leaves at 15:36 on Tuesday. Would you like me to book that for you?
488,The price is 17.60 pounds and you would arrive by 16:55. The total travel time is 79 minutes.
489,welcome to cambridge
490,am sure you will enjoy
491,I'll need a destination to give them before I can book that for you.
492,The car that is reserved for you is a grey Toyota, and the contact number is 07997985529.  Can I do anything else for you?
493,Alright, enjoy your trip!
494,Yes, where will you be leaving from and going to?
495,On what day will you be traveling? Do you prefer a specific time as well?
496,Absolutely!  You are booked for 8 seats on TR5643 leaving at 13:29 and arriving at 14:07.  The cost is 64.64 GBP due at the station.  Reference: Y6865OET
497,Yes I have many options. What side of town did you want to stay on and what price range are you looking for.
498,I recommend the Archway House. It's a lovely place on the north side of town. Would you like me to book a room for you?
499,Archway house has a 4 star rating and is located in the north area of town.    The phone is 01223575314, shall I book you a room?
500,Do you have everything you need?
501,My pleasure! Please call us back if you need anything else.
502,There are 33 places to stay in Cambridge. Do you have a preferred area of Cambridge?
503,I have nine places. Do you need free parking or any other restrictions?
504,There is one available would you like me to book it?
505,The name is Finches Bed and Breakfast.  Would you like to book a room there?
506,How many people in the room and how many nights would you like to stay?
507,finches bed and breakfast is a guesthouse in the west. It's cheap, and four stars. 144 thornton road, cb30nd. Phone is 01223276653. Can i help with anything else?
508,I can recommend a restaurant called Ask, would you like me to make reservations for you?
509,01223364917 is the phone number. 12 Bridge Street City Centre, cb21uf is the address.
510,I can help you with that. When would you like to leave the hotel?
511,Booking completed!Booked car type		grey volvoContact number		07477541353
512,You're welcome, glad I could help.
513,It is a moderately priced guesthouse on the east side of town. It does not offer free parking. Do you want more information?
514,Ok.  I was able to complete the booking.  Your reference number is 3PQEENI7.
515,There are 13 colleges in the centre. Many of them are free. Would you like me to suggest one?
516,Well I would suggest Christ's College which is free to enter and is located on Saint Andrew's Street.
517,admission is free!
518,You're welcome; is there anything else I can you with today?
519,Wonderful! Thank you for calling Cambridge TownInfo centre, it was a pleasure to serve you.
520,Where are you departing from and do you have a time preference?
521,What day would you like to travel?
522,I have one that leaves at 13:59 and 4 more that depart every two hours after.
523,A ticket for that train is 16.60 pounds.
524,The train will arrive at 15:27. May I book a ticket for you?
525,There are many types, which do you like to see?
526,How about Cambridge Contemporary Art? It is free, and the phone number is 01223324222.
527,Have a great day!
528,Okay, and where do you want to be picked up from and what is your destination?
529,Your car will be a white volkswagen and the contact number is 07814597280. Thank you, and have a great day.
530,Sure! What is your departure site?
531,Okay you are all set with a red bmw
532,The contact number is 07934564095.
533,Is there anything else I can help you with, such as finding a restaurant or an attraction?
534,Thank you for choosing Cambridge TownInfo centre to help you with your booking needs. Have a great day!
535,There are 5 architecture attractions in the centre. WIll one of those work?
536,Holy Trinity church is beautiful.
537,It is in the centre of town.
538,No, they have free entry there. Is there anything else I can help with?
539,There are many trains to peterborough. What is your departure station and what time do you want to depart/arrive?
540,Do you have a time that you could like to arrive by?
541,How about the 13:34 that would arrive at 14:24?
542,Booking was successful, the total fee is 16.5 GBP payable at the station .Reference number is : IKYS7R5R. Can i help you with anything else today?
