targets	response	precision	recall	f1
No, I'm not really a fan of sushi.	[' food no ', ' sushi no ']	[' food yes ', ' sushi no ']	0.8842773054053735	0.8842773054053735	0.8842773054053735
Honestly, I'm not that into movies.	[' movie yes   no ']	[' movie no ']	0.9120996215384193	0.9120996215384193	0.9120996215384193
I like to cook and try out new recipes.	[' food yes ']	[' hobbies yes ', ' cooking yes ']	0.6904006713141664	0.5603745324489624	0.6186290745549405
I'm not really into music, but I do like jazz.	[' music unknown ', ' genre yes ', ' jazz yes ']	[' music yes ', ' music genre yes ', ' jazz yes ']	0.8299469919214225	0.9033551808586728	0.8650966078093154
Not really, I find them a bit boring. But some historical sites can be interesting.	[' culture no ', ' museum no ']	[' travel yes ', ' historical sites yes ']	0.38048904003994266	0.3449326603702695	0.36183945627348046
Not much, just relaxing at home.	[' general chat yes ']	[' weekend yes ', ' activities no ']	0.47575083431540577	0.36398093560370604	0.41242749170975246
Not really, I find it kind of boring to watch.	[' sports yes ', ' soccer no ']	[' entertainment yes ', ' movies no ']	0.5908361204546313	0.5908361204546313	0.5908361204546313
Not really, I'm not very interested in sports.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
Yeah, nice talking to you too. Bye.	[' farewell unknown ']	[' farewell yes ']	0.6962823698505317	0.6962823698505317	0.6962823698505317
Sure, that would be fun.	[' food yes ']	[' weekend yes ', ' beach yes ']	0.5134507243326993	0.5023884260656983	0.5078593420201074
I'm a big fan of Italian food, actually.	[' food yes ', ' cuisine yes ', ' Italian food yes ']	[' food yes ', ' Italian food yes ']	0.882341863061345	0.9999999871271011	0.937493741229537
I like listening to classical music. It's really relaxing. Would you like me to recommend some composers to you?	[' music yes ', ' genre yes ', ' classical yes ']	[' music yes ', ' classical music yes ']	0.8610860597720563	0.9475676045828885	0.9022592562395618
No, I don't really like sushi that much.	[' food no ', ' sushi no ']	[' food yes ', ' sushi no ']	0.8842773054053735	0.8842773054053735	0.8842773054053735
I don't really know. Maybe somewhere tropical?	[' travel no ', ' tropical destinations unknown ']	[' travel yes ', ' destination yes ', ' tropical yes ']	0.6869347501233105	0.6400728680898776	0.662676370003165
Oh, well, still plenty of great plays and shows out there. What other kinds of performances do you enjoy?	[' theater yes ', ' performance yes ']	[' theater yes ', ' performances yes ']	0.9022931104027423	0.9022931104027423	0.9022931104027423
Eh, I don't mind it. I'm not a very active person.	[' lifestyle yes ', ' activity level no ']	[' exercise no ']	0.46718778224277147	0.589631818842034	0.5213165643442228
Yeah, I do, although I find that they're usually not as good as the books themselves.	[' movies yes ', ' book adaptations yes ']	[' books yes ', ' movie adaptations yes ']	0.8302450657163953	0.7955655603011469	0.8125354457940414
Not really interested in food right now.	[' food no ']	[' food no ']	0.9999999776546105	0.9999999776546105	0.9999999776546105
Actually, I'm not really interested in talking about that, either. Sorry.	[' hobbies no ']	[' news no ']	0.39881984608604815	0.39881984608604815	0.39881984608604815
I've never played Civilization 6, but I do like strategy games.	[' video games yes ', ' strategy games yes ']	[' video games yes ', ' strategy games yes ']	0.9999999873302099	0.9999999873302099	0.9999999873302099
Alright, I'll add it to my watch-list.	[' TV show yes ', ' Netflix show yes ']	[' TV shows yes ', ' The Crown unknown ']	0.8702997980455017	0.5367026864438869	0.6639536813499006
Not really, I don't watch a lot of TV.	[' entertainment yes ', ' TV no ']	[' TV shows no ']	0.6633564491357926	0.9046948294226781	0.7654534743902651
Yeah, let's do that. How's your work been lately?	[' work yes ']	[' work yes ']	0.9999999871599167	0.9999999871599167	0.9999999871599167
Probably The Shining. It's a classic.	[' book yes ', ' favorite book yes ', ' The Shining yes ']	[' movie yes ', ' movie title yes ', ' The Shining yes ']	0.7347192343412585	0.7422767126000949	0.7384786384556582
Yeah, I get that. I thought I couldn't give up cheese either, but there are some really good vegan alternatives out there.	[' food yes ', ' veganism yes ', ' vegan alternatives yes ']	[' food yes ', ' veganism yes ']	0.9015724639367497	0.9999999882880489	0.9482388665472692
No, I'm not really into sports.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
Not really, I find most movies a bit boring. I prefer watching TV shows.	[' TV shows yes ']	[' movie no ']	0.42442919626423237	0.42442919626423237	0.42442919626423237
Yeah, it really can be. But enough about work, how about you? What have you been up to lately?	[' personal life yes ']	[' work no ']	0.385666766719691	0.385666766719691	0.385666766719691
Yeah, I've also been to France and Spain. I loved them both.	[' travel yes ', ' travel in Europe yes ', '  "France"  "Spain"   yes ']	[' travel yes ', ' country yes ', ' France yes ']	0.84526007028087	0.8097264067168789	0.8271117727697498
Not really, I don't have much free time.	[' hobbies no ']	[' hobbies no ']	0.9999999966230095	0.9999999966230095	0.9999999966230095
No, I've never been interested in sports.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
Yeah, I've been trying to make time to work out lately.	[' exercise yes ']	[' health yes ', ' working out yes ']	0.5616619201355018	0.5343000264471105	0.5476394134275949
No, I'm not really into sports.	[' sports yes ', ' sports no ']	[' sports no ']	0.8828051223638912	0.9999999819397033	0.9377551658451634
Definitely! I'd highly recommend it.	[' theater yes ', ' review yes ']	[' TV shows yes ', ' Stranger Things yes ']	0.5107413936488014	0.5280415480012339	0.5192474102476738
Nah, I'm not really into them.	[' video games yes ', ' game genre yes ', ' puzzle games no ']	[' video games no ']	0.7182512113436238	0.8800427071240244	0.7909580748852071
I haven't seen that one yet.	[' series yes ', ' specific series no ', ' The Family Man unknown ']	[' movie yes ', ' movie title yes ', ' Parasite yes ']	0.37658518471625	0.5246627005116052	0.43845917027796816
Not really, sorry. I'm not much of a conversationalist.	[' conversation no ']	[' conversation no ']	0.9999999995333135	0.9999999995333135	0.9999999995333135
I've been really into Vampire Weekend lately.	[' music yes ', ' music band yes ', ' Vampire Weekend yes ']	[' music yes ', ' band yes ', ' Vampire Weekend yes ']	0.9640791349004267	0.9640791349004267	0.9640791349004267
I like to read and play video games.	[' hobby yes ', ' reading yes ']	[' hobbies yes ', ' video games yes ']	0.6562778349352574	0.636862849785413	0.6464245957865777
I like strong coffee with milk. How about you?	[' coffee yes ', ' preference unknown ']	[' drink yes ', ' coffee preference yes ']	0.6749807637624954	0.7659023211348042	0.7175729094271179
We went to Mount Baker, it was really beautiful.	[' outdoor activities yes ', ' hiking yes ', ' Mount Baker yes ']	[' weekend yes ', ' mountain yes ']	0.4938247211877293	0.5631480186339131	0.5262130286089334
Just some boring paperwork, nothing interesting, really.	[' work no ', ' paperwork no ']	[' work no ', ' paperwork no ']	0.9999999849555541	0.9999999849555541	0.9999999849555541
I don't like how people get so caught up in the commercial aspect of it. It's really just a way for businesses to make money.	[' holiday no ']	[' holiday no ', ' reason no ']	0.9999999942111291	0.7822659023752576	0.8778329870364601
Honestly, I don't really like it. The coffee wasn't great.	[' coffee shop no ', ' coffee quality no ']	[' food yes ', ' coffee no ']	0.8520050248665723	0.6541670050799548	0.740092850416065
I don't know, it's hard to say.	[' sports yes ']	[' book yes ', ' favorite book unknown ']	0.47745309951087656	0.34021166343203413	0.3973146955990742
Yeah, I like Mexican food a lot!	[' food yes ', ' Mexican food yes ']	[' food yes ', ' cuisine yes ', ' Mexican food yes ']	0.9999999953841533	0.8823418685660466	0.9374937479652585
No, not really interested in sports either.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
Oh yeah, I love sushi! It's one of my favorites.	[' food yes ', ' cuisine yes ', ' sushi yes ']	[' food yes ', ' Japanese cuisine yes ', ' sushi yes ']	0.9393928343735333	0.9393928343735333	0.9393928343735333
Yes, I played it last week.	[' video game yes ', ' latest yes ']	[' video game yes ', " Assassin's Creed yes "]	0.7508994067701706	0.7085386593961612	0.7291042646460241
I see. Well, it was nice talking to you, but I have to go now.	[' goodbye yes ']	[' conversation end yes ']	0.5216486911207753	0.5216486911207753	0.5216486911207753
Yeah, maybe. Anyway, I have to get going now. Nice talking to you!	[' farewell yes ']	[' boring topic no ']	0.32036415369345783	0.32036415369345783	0.32036415369345783
No, I haven't heard anything about it.	[' food yes ']	[' food unknown ', ' new restaurant unknown ']	0.5839505405164516	0.43783817860739516	0.5004475705618702
Actually, no. I haven't gone anywhere in a while.	[' travel no ']	[' travel no ']	0.9999999872250708	0.9999999872250708	0.9999999872250708
I'm doing fine, thank you.	[' feeling yes ', ' fine yes ']	[' greeting yes ']	0.5211472452783246	0.5694714111124203	0.5442387317087465
Not at all. I'm not really into sports.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
Actually, yes. I just finished a very interesting novel.	[' books yes ']	[' book yes ']	0.8599273519656198	0.8599273519656198	0.8599273519656198
Sure, it's nice to see new places.	[' travel yes ']	[' travel yes ']	0.9999999753587387	0.9999999753587387	0.9999999753587387
Pretty boring, to be honest.	[' day no ']	[' day no ']	0.9999999928677514	0.9999999928677514	0.9999999928677514
I don't know, maybe Europe or Asia.	[' travel yes ', ' destination yes ']	[' travel yes ', ' travel destination unknown ']	0.8389087756909409	0.8389087756909409	0.838908775690941
Actually, yes. I just watched this really great crime show.	[' TV shows yes ', ' crime show yes ']	[' TV yes ', ' crime shows yes ']	0.9256774939151657	0.9256774939151657	0.9256774939151657
Not really. Just some random sitcoms that were on. Nothing special.	[' TV yes ', ' sitcom no ', ' TV show no ']	[' TV shows no ']	0.7479204049735233	0.9479853235010943	0.8361520987367863
No, I haven't but it sounds intriguing! Have you ever done any screenwriting?	[' writing yes ', ' screenwriting yes ']	[' screenwriting no ']	0.6814765826851414	0.8544613491716432	0.7582277749545437
Not really. I'm not that interested in science or technology.	[' science & technology no ']	[' science no ']	0.8226410115290501	0.8226410115290501	0.8226410115290501
No, I hate hiking. It's too much effort for too little payoff.	[' outdoor activities no ']	[' outdoor activities no ', ' hiking no ']	0.9999999833614566	0.7543554653516316	0.8599801748882927
Not really. I don't watch movies very often, and the last one I saw wasn't that great.	[' movie no ']	[' movie no ']	0.9999999796277829	0.9999999796277829	0.9999999796277829
Hmm, okay. Maybe I will.	[' movie yes ', ' movie plot unknown ']	[' TV show yes ', ' TV character unknown ']	0.6246261664070636	0.6246261664070636	0.6246261664070636
Speaking of burgers, have you tried the new chicken sandwich that everyone's talking about?	[' food yes ', ' burger no ']	[' food yes ', ' chicken sandwich yes ']	0.8430953433195238	0.8430953433195238	0.8430953433195238
It's a historical drama about Queen Elizabeth II's reign. You should definitely check it out.	[' TV shows yes ', ' The Crown yes ']	[' TV yes ', ' The Crown yes ']	0.9537293993440739	0.9537293993440739	0.9537293993440739
It was this sci-fi novel about a Mars colonization mission. It was pretty cool.	[' books yes ', ' sci-fi yes ', ' Mars colonization yes ']	[' book yes ', ' book genre yes ', ' sci-fi novel yes ']	0.6373103593341339	0.7310773501936377	0.6809812241206742
The Grand Canyon is so far away, and I don't really like hiking.	[' vacation yes ', ' Grand Canyon no ']	[' travel yes ', ' location no ']	0.5463841613041102	0.5463841613041102	0.5463841613041102
Yeah, I don't mind rock. But have you heard about the new tax laws that were just passed? Seems pretty boring to me.	[' politics no ', ' tax laws no ']	[' politics no ']	0.7425832375229382	0.9999999938242636	0.8522786396410393
No, I haven't. I'm not really into that kind of show.	[' TV shows no ', ' Game of Thrones no ']	[' TV series no ', ' The Crown no ']	0.6794503877021758	0.6794503877021758	0.6794503877021758
I don't watch a ton of TV, but I've been really into this Korean drama lately. It's called Crash Landing on You.	[' tv show yes ', ' tv show name yes ', ' Crash Landing on You yes ']	[' TV shows yes ', ' TV show name yes ', ' Crash Landing on You yes ']	0.9832235002702845	0.9832235002702845	0.9832235002702845
Oh, I've heard of that place. I'll have to check it out sometime.	[' food yes ', ' Shake Shack yes ']	[' food yes ', ' restaurant yes ']	0.7529021549808264	0.8297103321332271	0.7894423962395345
No, I'm not really into movies.	[' entertainment no ', ' movie no ']	[' movie no ']	0.8144708852679419	0.9999999796277829	0.8977502856979416
Maybe. So, how's the weather been lately?	[' general yes ', ' weather no ']	[' weather unknown ']	0.41481426931779974	0.7032570363838964	0.5218290679718404
Not really. I spend most of my free time just watching TV.	[' hobbies no ', ' TV no ']	[' hobby yes ', ' TV yes ']	0.7338833333540518	0.7338833333540518	0.7338833333540518
It's going alright.	[' greeting yes ']	[' daily life yes ']	0.403881558825135	0.403881558825135	0.403881558825135
Not really, just watched some Netflix. Have you been watching anything good lately?	[' Netflix no ']	[' entertainment yes ', ' Netflix unknown ']	0.7551265946994906	0.571170231892451	0.6503911093732317
